2016/04/14 23:17:00 INFO  - jmeter.reporters.Summariser: summary =   1356 in   810s =    1.7/s Avg:  2980 Min:  1061 Max:  7986 Err:     0 (0.00%) 
2016/04/14 23:17:30 INFO  - jmeter.reporters.Summariser: summary +     49 in    30s =    1.6/s Avg:  2998 Min:  1439 Max:  6179 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:17:30 INFO  - jmeter.reporters.Summariser: summary =   1405 in   840s =    1.7/s Avg:  2981 Min:  1061 Max:  7986 Err:     0 (0.00%) 
2016/04/14 23:18:00 INFO  - jmeter.reporters.Summariser: summary +     47 in    30s =    1.6/s Avg:  3252 Min:  1351 Max:  6760 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:18:00 INFO  - jmeter.reporters.Summariser: summary =   1452 in   870s =    1.7/s Avg:  2990 Min:  1061 Max:  7986 Err:     0 (0.00%) 
2016/04/14 23:18:30 INFO  - jmeter.reporters.Summariser: summary +     48 in  30.1s =    1.6/s Avg:  3138 Min:  1401 Max:  5766 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:18:30 INFO  - jmeter.reporters.Summariser: summary =   1500 in   900s =    1.7/s Avg:  2994 Min:  1061 Max:  7986 Err:     0 (0.00%) 
2016/04/14 23:19:00 INFO  - jmeter.reporters.Summariser: summary +     48 in    30s =    1.6/s Avg:  2994 Min:  1299 Max:  5926 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:19:00 INFO  - jmeter.reporters.Summariser: summary =   1548 in   930s =    1.7/s Avg:  2994 Min:  1061 Max:  7986 Err:     0 (0.00%) 
2016/04/14 23:19:30 INFO  - jmeter.reporters.Summariser: summary +     52 in    30s =    1.7/s Avg:  2911 Min:  1239 Max:  5275 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:19:30 INFO  - jmeter.reporters.Summariser: summary =   1600 in   960s =    1.7/s Avg:  2992 Min:  1061 Max:  7986 Err:     0 (0.00%) 
2016/04/14 23:20:00 INFO  - jmeter.reporters.Summariser: summary +     50 in    30s =    1.7/s Avg:  3078 Min:  1192 Max:  8421 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:20:00 INFO  - jmeter.reporters.Summariser: summary =   1650 in   990s =    1.7/s Avg:  2994 Min:  1061 Max:  8421 Err:     0 (0.00%) 
2016/04/14 23:20:30 INFO  - jmeter.reporters.Summariser: summary +     48 in    30s =    1.6/s Avg:  3092 Min:  1038 Max:  6905 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:20:30 INFO  - jmeter.reporters.Summariser: summary =   1698 in  1020s =    1.7/s Avg:  2997 Min:  1038 Max:  8421 Err:     0 (0.00%) 
2016/04/14 23:21:00 INFO  - jmeter.reporters.Summariser: summary +     53 in    30s =    1.8/s Avg:  2875 Min:  1130 Max:  7148 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:21:00 INFO  - jmeter.reporters.Summariser: summary =   1751 in  1050s =    1.7/s Avg:  2993 Min:  1038 Max:  8421 Err:     0 (0.00%) 
2016/04/14 23:21:30 INFO  - jmeter.reporters.Summariser: summary +     49 in  30.4s =    1.6/s Avg:  3051 Min:  1065 Max:  7454 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:21:30 INFO  - jmeter.reporters.Summariser: summary =   1800 in  1081s =    1.7/s Avg:  2995 Min:  1038 Max:  8421 Err:     0 (0.00%) 
2016/04/14 23:22:00 INFO  - jmeter.reporters.Summariser: summary +     50 in  30.4s =    1.6/s Avg:  2968 Min:  1340 Max:  5980 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:22:00 INFO  - jmeter.reporters.Summariser: summary =   1850 in  1111s =    1.7/s Avg:  2994 Min:  1038 Max:  8421 Err:     0 (0.00%) 
2016/04/14 23:22:30 INFO  - jmeter.reporters.Summariser: summary +     51 in  29.1s =    1.8/s Avg:  2802 Min:  1134 Max:  5738 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:22:30 INFO  - jmeter.reporters.Summariser: summary =   1901 in  1140s =    1.7/s Avg:  2989 Min:  1038 Max:  8421 Err:     0 (0.00%) 
2016/04/14 23:23:00 INFO  - jmeter.reporters.Summariser: summary +     47 in  30.4s =    1.5/s Avg:  3274 Min:  1271 Max:  7810 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:23:00 INFO  - jmeter.reporters.Summariser: summary =   1948 in  1170s =    1.7/s Avg:  2996 Min:  1038 Max:  8421 Err:     0 (0.00%) 
2016/04/14 23:23:30 INFO  - jmeter.reporters.Summariser: summary +     52 in    30s =    1.7/s Avg:  2951 Min:  1283 Max:  5468 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:23:30 INFO  - jmeter.reporters.Summariser: summary =   2000 in  1200s =    1.7/s Avg:  2995 Min:  1038 Max:  8421 Err:     0 (0.00%) 
2016/04/14 23:24:00 INFO  - jmeter.reporters.Summariser: summary +     51 in    30s =    1.7/s Avg:  2947 Min:  1269 Max:  5266 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
