timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1460687029616,487,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,111
1460687029684,573,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,31
1460687029813,458,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,99
1460687030030,283,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,37
1460687029668,665,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311405,5,5,112
1460687030103,278,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,31
1460687030272,408,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,35
1460687030313,430,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,31
1460687030382,419,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,21
1460687030258,610,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311405,5,5,100
1460687030334,624,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311405,5,5,95
1460687030801,298,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,18
1460687030680,450,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,33
1460687030743,417,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,39
1460687030868,509,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311405,5,5,126
1460687030958,567,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311405,5,5,83
1460687031099,451,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,34
1460687031160,401,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,36
1460687031130,503,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,37
1460687031378,266,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,25
1460687031561,265,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,11
1460687031526,407,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311405,5,5,78
1460687031644,339,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,33
1460687031633,427,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,21
1460687031827,312,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,15
1460687031551,588,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,78
1460687031934,375,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,23
1460687031983,384,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311405,5,5,87
1460687032061,401,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,74
1460687032139,383,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,48
1460687032310,468,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,23
1460687032368,449,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311405,5,5,100
1460687032140,677,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,105
1460687032523,353,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,27
1460687032462,581,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311405,5,5,86
1460687032876,318,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,36
1460687032818,432,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,54
1460687032778,517,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,38
1460687032818,507,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,55
1460687033195,412,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311405,5,5,71
1460687033250,392,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,30
1460687033044,598,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311405,5,5,114
1460687033295,426,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,29
1460687033325,397,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,41
1460687033608,513,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311405,5,5,187
1460687033721,450,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,70
1460687033723,525,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,122
1460687033643,612,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,116
1460687033642,682,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311405,5,5,179
1460687034122,315,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,27
1460687034256,250,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,32
1460687034248,378,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,53
1460687034171,535,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311405,5,5,81
1460687034325,433,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311405,5,5,113
1460687034506,288,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,74
1460687034437,460,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,19
1460687034759,298,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,22
1460687034706,370,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311405,5,5,109
1460687034626,616,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,26
1460687034795,560,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311405,5,5,110
1460687035076,335,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,38
1460687035057,399,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,26
1460687035411,282,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,27
1460687035355,341,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,39
1460687035243,504,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,46
1460687034897,886,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,34
1460687035456,399,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,44
1460687035693,232,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,15
1460687035783,261,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,36
1460687036044,207,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,26
1460687035855,431,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,27
1460687035696,590,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311405,5,5,99
1460687035747,642,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,125
1460687035926,539,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,40
1460687036287,180,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,15
1460687036251,433,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,18
1460687036466,366,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,100
1460687036287,563,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,35
1460687036389,533,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,35
1460687036684,367,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,24
1460687036832,295,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,28
1460687036467,711,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,98
1460687036850,416,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,30
1460687037052,342,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,27
1460687036922,528,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,97
1460687037128,420,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311405,5,5,82
1460687037266,516,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,61
1460687037178,782,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,19
1460687037395,591,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,44
1460687037549,575,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,43
1460687037450,676,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,39
1460687037782,625,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,46
1460687038125,309,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311405,5,5,67
1460687037987,473,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,39
1460687037961,500,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,44
1460687038126,433,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,35
1460687038435,247,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,18
1460687038461,454,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,25
1460687038682,323,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,21
1460687038560,460,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,25
1460687038407,724,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311405,5,5,141
1460687038461,671,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,53
1460687039006,354,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,24
1460687038915,479,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,31
1460687039133,534,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,20
1460687039361,349,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,28
1460687039021,694,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,109
1460687039131,608,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311405,5,5,77
1460687039394,365,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,26
1460687039668,346,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,33
1460687039760,383,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,30
1460687039739,412,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,25
1460687039716,480,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,129
1460687039711,703,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311405,5,5,120
1460687040016,426,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,22
1460687040144,309,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,39
1460687040151,314,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,22
1460687040198,415,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,100
1460687040466,399,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,30
1460687040443,423,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,32
1460687040417,504,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311405,5,5,102
1460687040454,606,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311405,5,5,128
1460687040613,482,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,167
1460687040865,288,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,29
1460687040867,331,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,44
1460687040922,368,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,28
1460687041096,277,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,28
1460687041061,443,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311405,5,5,104
1460687041198,337,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,35
1460687041291,364,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,23
1460687041153,515,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311405,5,5,134
1460687041374,316,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,25
1460687041504,418,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,51
1460687041536,485,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,61
1460687041655,368,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,29
1460687041690,346,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,22
1460687041669,385,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,39
1460687041923,448,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,21
1460687042054,492,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,34
1460687042037,510,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,66
1460687042021,543,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,50
1460687042547,398,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,33
1460687042024,952,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,61
1460687042371,623,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,44
1460687042564,433,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,37
1460687042546,462,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,70
1460687042997,178,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,33
1460687042945,358,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,66
1460687043175,174,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,24
1460687043350,185,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,39
1460687043008,633,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311405,5,5,92
1460687042995,657,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311405,5,5,112
1460687043304,362,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,40
1460687042977,710,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,57
1460687043537,205,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,41
1460687043666,295,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,34
1460687043743,221,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,39
1460687043687,504,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,26
1460687043653,541,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311405,5,5,83
1460687043962,360,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,21
1460687043964,368,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,41
1460687043641,768,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311405,5,5,105
1460687044322,396,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,33
1460687044192,537,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,60
1460687044332,416,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,35
1460687044195,556,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,28
1460687044410,382,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,80
1460687044730,349,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,23
1460687044719,360,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,31
1460687044749,593,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311405,5,5,100
1460687044792,550,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311405,5,5,118
1460687044751,679,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311405,5,5,127
1460687045079,386,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,36
1460687045079,402,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,68
1460687045343,305,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,63
1460687045342,526,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311405,5,5,179
1460687045481,391,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,62
1460687045430,543,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311405,5,5,153
1460687045648,474,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,39
1460687045872,409,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,41
1460687045868,438,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,41
1460687045466,850,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311405,5,5,179
1460687045973,461,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,44
1460687046122,404,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,34
1460687046306,387,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,37
1460687046316,645,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311405,5,5,86
1460687046435,533,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,51
1460687046281,693,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,111
1460687046693,346,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,35
1460687046527,715,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,55
1460687047040,298,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,38
1460687046968,410,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,31
1460687046961,434,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,25
1460687046975,481,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,63
1460687047243,410,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,50
1460687047338,333,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,119
1460687047456,308,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,71
1460687047378,402,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,79
1460687047653,440,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,20
1460687047671,438,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,42
1460687047764,409,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,37
1460687047395,897,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311405,5,5,121
1460687047780,570,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,40
1460687048109,342,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,41
1460687048093,367,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,34
1460687048173,494,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,115
1460687048350,400,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,30
1460687048292,480,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311405,5,5,103
1460687048452,341,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,45
1460687048461,352,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,71
1460687048667,258,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,88
1460687048793,348,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,30
1460687048772,426,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,39
1460687048814,471,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,63
1460687048925,579,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,31
1460687048751,882,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311405,5,5,155
1460687049141,508,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,30
1460687049286,519,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,23
1460687049199,692,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,33
1460687049649,512,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,25
1460687049504,715,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,128
1460687049634,615,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311405,5,5,78
1460687049806,466,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,81
1460687049892,445,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,46
1460687050160,325,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,28
1460687050272,432,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,37
1460687050219,493,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,64
1460687050336,429,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,30
1460687050249,576,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311405,5,5,135
1460687050485,458,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,32
1460687050704,260,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,58
1460687050766,336,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,19
1460687050943,240,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,54
1460687050825,460,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311405,5,5,73
1460687050964,398,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,28
1460687051184,222,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,29
1460687051103,320,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,25
1460687051407,246,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,23
1460687050713,945,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,121
1460687051286,373,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,27
1460687051362,354,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,25
1460687051424,299,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,47
1460687051659,266,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,28
1460687051653,422,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,44
1460687051723,383,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,52
1460687051716,435,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,26
1460687051925,340,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,81
1460687051658,618,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,58
1460687052076,345,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,31
1460687052106,334,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,28
1460687052151,545,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,33
1460687052265,433,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,39
1460687052276,474,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,54
1460687052421,441,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,42
1460687052441,499,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,41
1460687052750,357,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,45
1460687052697,413,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,47
1460687052699,432,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,46
1460687052863,352,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,42
1460687052940,326,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,36
1460687053132,456,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,43
1460687053215,395,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,30
1460687053110,512,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311405,5,5,82
1460687053267,445,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,51
1460687053107,648,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311405,5,5,147
1460687053588,326,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,36
1460687053610,355,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,41
1460687053713,412,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,38
1460687053623,506,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,44
1460687053915,306,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,35
1460687053755,469,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,43
1460687053966,304,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,30
1460687054224,314,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,45
1460687054130,484,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311405,5,5,90
1460687054221,486,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,34
1460687054270,509,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,47
1460687054126,654,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311405,5,5,93
1460687054538,307,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,51
1460687054615,452,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,45
1460687054780,495,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311405,5,5,98
1460687054845,433,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,61
1460687054780,563,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,66
1460687054707,641,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311405,5,5,108
1460687055067,405,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,38
1460687055276,329,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,42
1460687055278,358,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,46
1460687055605,158,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,45
1460687055472,321,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,36
1460687055348,597,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311405,5,5,100
1460687055648,391,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,33
1460687055793,283,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,30
1460687055945,293,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,27
1460687056076,207,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,38
1460687055763,734,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,21
1460687056284,339,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,58
1460687056238,420,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,94
1460687055343,1369,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311405,5,5,136
1460687056039,691,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,40
1460687056497,260,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311330,5,5,58
1460687056730,141,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,25
1460687056623,439,HTTP Request,200,OK,Thread Group 1-2,bin,true,8311330,5,5,27
1460687056757,374,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311405,5,5,196
1460687056713,535,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311405,5,5,127
1460687056658,625,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,63
1460687056871,459,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,51
1460687057249,300,HTTP Request,200,OK,Thread Group 1-3,bin,true,8311330,5,5,20
1460687057331,271,HTTP Request,200,OK,Thread Group 1-4,bin,true,8311330,5,5,22
1460687057131,488,HTTP Request,200,OK,Thread Group 1-5,bin,true,8311405,5,5,115
1460687057284,464,HTTP Request,200,OK,Thread Group 1-1,bin,true,8311330,5,5,47
